Epoch , PRN , SvX , SvY , SvZ, PrM, PrSigmaM , GTx , GTy, GTz
890 , 12 , -10621137.879149 , -17315949.994081 , 16960669.746456 , 20103976.596278, 1.199170, -2703520.828599, -4283517.419953, 3862920.536693
890 , 19 , 17285766.331761 , -16524597.899339 , 11237134.442428 , 24574373.479809, 3.297717, -2703520.828599, -4283517.419953, 3862920.536693
890 , 24 , -21339352.831174 , -15009689.746342 , -6121329.038364 , 23709306.754536, 7.195019, -2703520.828599, -4283517.419953, 3862920.536693
890 , 25 , -14618203.144555 , -6810673.673344 , 20910881.153686 , 20953960.478736, 2.398340, -2703520.828599, -4283517.419953, 3862920.536693
890 , 29 , -22549238.136594 , 1265224.185665 , 13951496.715717 , 22945974.313023, 3.297717, -2703520.828599, -4283517.419953, 3862920.536693
890 , 31 , -7579868.364247 , 13237224.786511 , 21697264.403437 , 25474038.637937, 5.096472, -2703520.828599, -4283517.419953, 3862920.536693
891 , 2 , -3567214.961493 , -17395528.209982 , 20408988.003190 , 21131341.152234, 1.199170, -2703529.941671, -4283496.852277, 3862936.954316
891 , 5 , -1894680.925100 , -26378624.051513 , -631525.442709 , 22564260.564551, 2.398340, -2703529.941671, -4283496.852277, 3862936.954316
891 , 6 , 8302593.844901 , -12332643.795620 , 22063242.699648 , 22743612.714218, 1.798755, -2703529.941671, -4283496.852277, 3862936.954316
891 , 12 , -10620894.942270 , -17318130.045362 , 16958639.828516 , 20103975.181148, 1.199170, -2703529.941671, -4283496.852277, 3862936.954316
891 , 19 , 17287177.281643 , -16525054.645498 , 11234363.991116 , 24574930.571914, 3.297717, -2703529.941671, -4283496.852277, 3862936.954316
891 , 24 , -21338545.082608 , -15009651.379735 , -6124298.851449 , 23709935.501232, 7.195019, -2703529.941671, -4283496.852277, 3862936.954316
891 , 25 , -14618200.202485 , -6813378.522949 , 20910037.946707 , 20953584.026205, 2.398340, -2703529.941671, -4283496.852277, 3862936.954316
891 , 29 , -22547735.224205 , 1264269.058742 , 13954001.887809 , 22945525.911132, 2.997925, -2703529.941671, -4283496.852277, 3862936.954316
891 , 31 , -7582270.731044 , 13235852.503192 , 21697306.845454 , 25473557.926092, 4.197094, -2703529.941671, -4283496.852277, 3862936.954316
892 , 2 , -3564949.343735 , -17394590.012146 , 20410217.135158 , 21131631.471154, 1.199170, -2703539.102298, -4283476.283928, 3862953.273738
892 , 5 , -1894358.641472 , -26378706.208562 , -628357.404579 , 22563751.944135, 2.698132, -2703539.102298, -4283476.283928, 3862953.273738
892 , 6 , 8305032.576865 , -12331303.533647 , 22063077.973224 , 22744187.835078, 2.098547, -2703539.102298, -4283476.283928, 3862953.273738
892 , 12 , -10620652.151346 , -17320309.851768 , 16956609.545771 , 20103969.316216, 1.199170, -2703539.102298, -4283476.283928, 3862953.273738
892 , 19 , 17288587.883309 , -16525511.328178 , 11231593.296987 , 24575486.809020, 3.897302, -2703539.102298, -4283476.283928, 3862953.273738
892 , 24 , -21337736.999730 , -15009612.900007 , -6127268.537902 , 23710539.102136, 7.195019, -2703539.102298, -4283476.283928, 3862953.273738
892 , 25 , -14618197.416256 , -6816083.261795 , 20909194.287117 , 20953205.200448, 2.698132, -2703539.102298, -4283476.283928, 3862953.273738
892 , 29 , -22546232.090653 , 1263313.692434 , 13956506.762487 , 22945083.529559, 3.297717, -2703539.102298, -4283476.283928, 3862953.273738
892 , 31 , -7584673.176287 , 13234480.357941 , 21697348.823937 , 25473082.327147, 3.297717, -2703539.102298, -4283476.283928, 3862953.273738
893 , 2 , -3562683.536346 , -17393651.887110 , 20411445.856208 , 21131922.261231, 1.199170, -2703548.204975, -4283455.723871, 3862969.574850
893 , 5 , -1894036.339078 , -26378787.984877 , -625189.352938 , 22563245.278139, 2.698132, -2703548.204975, -4283455.723871, 3862969.574850
893 , 6 , 8307471.372703 , -12329963.431963 , 22062912.779809 , 22744762.816336, 2.098547, -2703548.204975, -4283455.723871, 3862969.574850
893 , 12 , -10620409.506399 , -17322489.413148 , 16954578.898328 , 20103968.389695, 1.199170, -2703548.204975, -4283455.723871, 3862969.574850
893 , 19 , 17289998.136616 , -16525967.947364 , 11228822.360237 , 24576056.395523, 3.597509, -2703548.204975, -4283455.723871, 3862969.574850
893 , 24 , -21336928.582741 , -15009574.307043 , -6130238.097348 , 23711148.862957, 6.295642, -2703548.204975, -4283455.723871, 3862969.574850
893 , 25 , -14618194.785881 , -6818787.889620 , 20908350.174978 , 20952839.148249, 2.698132, -2703548.204975, -4283455.723871, 3862969.574850
893 , 29 , -22544728.735964 , 1262358.086673 , 13959011.339752 , 22944640.415075, 2.997925, -2703548.204975, -4283455.723871, 3862969.574850
893 , 31 , -7587075.699997 , 13233108.350749 , 21697390.338888 , 25472604.511776, 2.698132, -2703548.204975, -4283455.723871, 3862969.574850
894 , 2 , -3560417.539389 , -17392713.834905 , 20412674.166323 , 21132211.986846, 1.498962, -2703557.199839, -4283435.203524, 3862985.841293
894 , 5 , -1893714.017823 , -26378869.380463 , -622021.287713 , 22562727.356752, 2.698132, -2703557.199839, -4283435.203524, 3862985.841293
894 , 6 , 8309910.232278 , -12328623.490642 , 22062747.119411 , 22745342.125255, 2.398340, -2703557.199839, -4283435.203524, 3862985.841293
894 , 12 , -10620167.007415 , -17324668.729462 , 16952547.886208 , 20103968.510189, 1.199170, -2703557.199839, -4283435.203524, 3862985.841293
894 , 19 , 17291408.041779 , -16526424.502955 , 11226051.180646 , 24576609.317093, 3.597509, -2703557.199839, -4283435.203524, 3862985.841293
894 , 24 , -21336119.831663 , -15009535.600854 , -6133207.529737 , 23711763.858834, 8.094396, -2703557.199839, -4283435.203524, 3862985.841293
894 , 25 , -14618192.311316 , -6821492.406644 , 20907505.610239 , 20952460.636597, 2.698132, -2703557.199839, -4283435.203524, 3862985.841293
894 , 29 , -22543225.160197 , 1261402.241495 , 13961515.619546 , 22944197.143538, 2.997925, -2703557.199839, -4283435.203524, 3862985.841293
894 , 31 , -7589478.302017 , 13231736.481706 , 21697431.390307 , 25472130.727402, 2.997925, -2703557.199839, -4283435.203524, 3862985.841293
895 , 2 , -3558151.352921 , -17391775.855598 , 20413902.065457 , 21132506.668319, 1.199170, -2703566.116584, -4283414.773800, 3863002.111293
895 , 5 , -1893391.677728 , -26378950.395312 , -618853.209189 , 22562218.910849, 2.698132, -2703566.116584, -4283414.773800, 3863002.111293
895 , 6 , 8312349.155619 , -12327283.709660 , 22062580.992030 , 22745921.329461, 2.098547, -2703566.116584, -4283414.773800, 3863002.111293
895 , 12 , -10619924.654306 , -17326847.800693 , 16950516.509450 , 20103969.415940, 1.199170, -2703566.116584, -4283414.773800, 3863002.111293
895 , 19 , 17292817.598549 , -16526880.994928 , 11223279.758583 , 24577178.921075, 3.597509, -2703566.116584, -4283414.773800, 3863002.111293
895 , 24 , -21335310.746481 , -15009496.781528 , -6136176.834952 , 23712389.830923, 7.195019, -2703566.116584, -4283414.773800, 3863002.111293
895 , 25 , -14618189.992563 , -6824196.812560 , 20906660.592985 , 20952092.787020, 2.698132, -2703566.116584, -4283414.773800, 3863002.111293
895 , 29 , -22541721.363407 , 1260446.156796 , 13964019.601831 , 22943752.266568, 2.398340, -2703566.116584, -4283414.773800, 3863002.111293
895 , 31 , -7591880.982405 , 13230364.750782 , 21697471.978196 , 25471654.708531, 3.297717, -2703566.116584, -4283414.773800, 3863002.111293
896 , 2 , -3555884.976949 , -17390837.949199 , 20415129.553621 , 21132797.440945, 1.199170, -2703574.998238, -4283394.333095, 3863018.351904
896 , 5 , -1893069.318737 , -26379031.029427 , -615685.117287 , 22561705.945323, 2.698132, -2703574.998238, -4283394.333095, 3863018.351904
896 , 6 , 8314788.142701 , -12325944.089028 , 22062414.397666 , 22746492.698519, 2.098547, -2703574.998238, -4283394.333095, 3863018.351904
896 , 12 , -10619682.447071 , -17329026.626811 , 16948484.768055 , 20103964.283916, 1.199170, -2703574.998238, -4283394.333095, 3863018.351904
896 , 19 , 17294226.807096 , -16527337.423217 , 11220508.093849 , 24577737.095110, 3.297717, -2703574.998238, -4283394.333095, 3863018.351904
896 , 24 , -21334501.326926 , -15009457.849292 , -6139146.013432 , 23712976.191005, 8.094396, -2703574.998238, -4283394.333095, 3863018.351904
896 , 25 , -14618187.829601 , -6826901.107480 , 20905815.123183 , 20951716.805647, 2.398340, -2703574.998238, -4283394.333095, 3863018.351904
896 , 29 , -22540217.345644 , 1259489.832637 , 13966523.286557 , 22943304.929133, 3.297717, -2703574.998238, -4283394.333095, 3863018.351904
896 , 31 , -7594283.741026 , 13228993.158053 , 21697512.102556 , 25471178.655160, 2.997925, -2703574.998238, -4283394.333095, 3863018.351904
897 , 2 , -3553618.411512 , -17389900.115772 , 20416356.630773 , 21133088.998827, 1.199170, -2703583.932889, -4283373.944780, 3863034.596297
897 , 5 , -1892746.940767 , -26379111.282809 , -612517.012156 , 22561196.155745, 2.698132, -2703583.932889, -4283373.944780, 3863034.596297
897 , 6 , 8317227.193351 , -12324604.628840 , 22062247.336329 , 22747070.244949, 2.098547, -2703583.932889, -4283373.944780, 3863034.596297
897 , 12 , -10619440.385668 , -17331205.207706 , 16946452.662131 , 20103962.641935, 1.199170, -2703583.932889, -4283373.944780, 3863034.596297
897 , 19 , 17295635.667346 , -16527793.787742 , 11217736.186630 , 24578297.555122, 3.597509, -2703583.932889, -4283373.944780, 3863034.596297
897 , 24 , -21333691.573433 , -15009418.803877 , -6142115.064355 , 23713599.912016, 9.293566, -2703583.932889, -4283373.944780, 3863034.596297
897 , 25 , -14618185.822419 , -6829605.291196 , 20904969.200895 , 20951348.223163, 2.698132, -2703583.932889, -4283373.944780, 3863034.596297
897 , 29 , -22538713.107007 , 1258533.268990 , 13969026.673611 , 22942862.599905, 3.297717, -2703583.932889, -4283373.944780, 3863034.596297
897 , 31 , -7596686.577900 , 13227621.703510 , 21697551.763388 , 25470699.809269, 2.698132, -2703583.932889, -4283373.944780, 3863034.596297
898 , 2 , -3551351.656691 , -17388962.355358 , 20417583.296885 , 21133382.074883, 1.199170, -2703592.854208, -4283353.564497, 3863050.808077
898 , 5 , -1892424.543804 , -26379191.155457 , -609348.893864 , 22560689.088395, 2.398340, -2703592.854208, -4283353.564497, 3863050.808077
898 , 6 , 8319666.307537 , -12323265.329109 , 22062079.808023 , 22747649.309560, 1.798755, -2703592.854208, -4283353.564497, 3863050.808077
898 , 12 , -10619198.470097 , -17333383.543294 , 16944420.191732 , 20103965.502112, 1.199170, -2703592.854208, -4283353.564497, 3863050.808077
898 , 19 , 17297044.179245 , -16528250.088474 , 11214964.037007 , 24578861.941463, 3.897302, -2703592.854208, -4283353.564497, 3863050.808077
898 , 24 , -21332881.485667 , -15009379.645585 , -6145083.988206 , 23714205.362628, 9.293566, -2703592.854208, -4283353.564497, 3863050.808077
898 , 25 , -14618183.970983 , -6832309.363813 , 20904122.826098 , 20950971.264577, 2.098547, -2703592.854208, -4283353.564497, 3863050.808077
898 , 29 , -22537208.647480 , 1257576.465736 , 13971529.763065 , 22942409.783095, 2.997925, -2703592.854208, -4283353.564497, 3863050.808077
898 , 31 , -7599089.492861 , 13226250.387250 , 21697590.960692 , 25470225.762293, 2.098547, -2703592.854208, -4283353.564497, 3863050.808077
899 , 2 , -3549084.712539 , -17388024.667996 , 20418809.551935 , 21133676.983209, 1.199170, -2703601.723824, -4283333.223931, 3863067.061121
899 , 5 , -1892102.127755 , -26379270.647375 , -606180.762393 , 22560177.257129, 2.398340, -2703601.723824, -4283333.223931, 3863067.061121
899 , 6 , 8322105.485225 , -12321926.189851 , 22061911.812747 , 22748227.239896, 2.098547, -2703601.723824, -4283333.223931, 3863067.061121
899 , 12 , -10618956.700317 , -17335561.633554 , 16942387.356874 , 20103969.025397, 1.199170, -2703601.723824, -4283333.223931, 3863067.061121
899 , 19 , 17298452.342884 , -16528706.325335 , 11212191.644917 , 24579417.672433, 3.297717, -2703601.723824, -4283333.223931, 3863067.061121
899 , 24 , -21332071.063786 , -15009340.374331 , -6148052.784692 , 23714816.571824, 8.094396, -2703601.723824, -4283333.223931, 3863067.061121
899 , 25 , -14618182.275308 , -6835013.325073 , 20903275.998853 , 20950600.954527, 2.398340, -2703601.723824, -4283333.223931, 3863067.061121
899 , 29 , -22535703.967242 , 1256619.423097 , 13974032.554653 , 22941972.619143, 2.698132, -2703601.723824, -4283333.223931, 3863067.061121
899 , 31 , -7601492.485942 , 13224879.209255 , 21697629.694471 , 25469748.190426, 2.997925, -2703601.723824, -4283333.223931, 3863067.061121
900 , 2 , -3546817.579006 , -17387087.053727 , 20420035.395918 , 21133968.610897, 1.498962, -2703610.555365, -4283312.723287, 3863083.155497
900 , 5 , -1891779.692543 , -26379349.758565 , -603012.617868 , 22559665.443330, 2.698132, -2703610.555365, -4283312.723287, 3863083.155497
900 , 6 , 8324544.726350 , -12320587.211095 , 22061743.350508 , 22748806.374309, 2.098547, -2703610.555365, -4283312.723287, 3863083.155497
900 , 12 , -10618715.076225 , -17337739.478513 , 16940354.157564 , 20103967.156564, 1.199170, -2703610.555365, -4283312.723287, 3863083.155497
900 , 19 , 17299860.158106 , -16529162.498281 , 11209419.010619 , 24579985.409243, 3.297717, -2703610.555365, -4283312.723287, 3863083.155497
900 , 24 , -21331260.307757 , -15009300.990212 , -6151021.453737 , 23715434.359750, 8.094396, -2703610.555365, -4283312.723287, 3863083.155497
900 , 25 , -14618180.735357 , -6837717.174988 , 20902428.719169 , 20950233.331805, 2.698132, -2703610.555365, -4283312.723287, 3863083.155497
900 , 29 , -22534199.066264 , 1255662.140832 , 13976535.048481 , 22941531.249672, 2.997925, -2703610.555365, -4283312.723287, 3863083.155497
900 , 31 , -7603895.557047 , 13223508.169581 , 21697667.964724 , 25469272.712085, 4.197094, -2703610.555365, -4283312.723287, 3863083.155497
901 , 2 , -3544550.256237 , -17386149.512590 , 20421260.828794 , 21134260.901690, 1.199170, -2703619.478156, -4283292.356335, 3863099.400245
901 , 5 , -1891457.238214 , -26379428.489020 , -599844.460365 , 22559154.589284, 2.698132, -2703619.478156, -4283292.356335, 3863099.400245
901 , 6 , 8326984.030899 , -12319248.392847 , 22061574.421306 , 22749378.947427, 2.098547, -2703619.478156, -4283292.356335, 3863099.400245
901 , 12 , -10618473.597886 , -17339917.078006 , 16938320.593897 , 20103967.451557, 1.199170, -2703619.478156, -4283292.356335, 3863099.400245
901 , 19 , 17301267.625035 , -16529618.607255 , 11206646.133970 , 24580543.600706, 2.997925, -2703619.478156, -4283292.356335, 3863099.400245
901 , 24 , -21330449.217473 , -15009261.493328 , -6153989.995523 , 23716034.540400, 9.293566, -2703619.478156, -4283292.356335, 3863099.400245
901 , 25 , -14618179.351120 , -6840420.913571 , 20901580.987039 , 20949858.571942, 2.398340, -2703619.478156, -4283292.356335, 3863099.400245
901 , 29 , -22532693.944611 , 1254704.619020 , 13979037.244479 , 22941088.135175, 2.997925, -2703619.478156, -4283292.356335, 3863099.400245
901 , 31 , -7606298.706111 , 13222137.268266 , 21697705.771453 , 25468796.378172, 3.597509, -2703619.478156, -4283292.356335, 3863099.400245
902 , 2 , -3542282.744246 , -17385212.044633 , 20422485.850541 , 21134553.907945, 1.199170, -2703628.424045, -4283272.068107, 3863115.640561
902 , 5 , -1891134.764665 , -26379506.838744 , -596676.289941 , 22558643.857389, 2.398340, -2703628.424045, -4283272.068107, 3863115.640561
902 , 6 , 8329423.398690 , -12317909.735205 , 22061405.025150 , 22749957.663034, 1.798755, -2703628.424045, -4283272.068107, 3863115.640561
902 , 12 , -10618232.265213 , -17342094.432049 , 16936286.665881 , 20103964.867267, 1.199170, -2703628.424045, -4283272.068107, 3863115.640561
902 , 19 , 17302674.743607 , -16530074.652194 , 11203873.015116 , 24581101.321058, 3.597509, -2703628.424045, -4283272.068107, 3863115.640561
902 , 24 , -21329637.793081 , -15009221.883625 , -6156958.409713 , 23716645.034124, 9.293566, -2703628.424045, -4283272.068107, 3863115.640561
902 , 25 , -14618178.122587 , -6843124.540648 , 20900732.802512 , 20949487.267228, 2.398340, -2703628.424045, -4283272.068107, 3863115.640561
902 , 29 , -22531188.602336 , 1253746.857591 , 13981539.142604 , 22940641.862197, 2.997925, -2703628.424045, -4283272.068107, 3863115.640561
902 , 31 , -7608701.933105 , 13220766.505330 , 21697743.114660 , 25468318.683518, 3.297717, -2703628.424045, -4283272.068107, 3863115.640561
903 , 2 , -3540015.043049 , -17384274.649900 , 20423710.461141 , 21134846.094036, 1.199170, -2703637.340384, -4283251.824600, 3863131.720611
903 , 5 , -1890812.271828 , -26379584.807739 , -593508.106674 , 22558133.788602, 2.698132, -2703637.340384, -4283251.824600, 3863131.720611
903 , 6 , 8331862.829726 , -12316571.238162 , 22061235.162041 , 22750537.338389, 1.798755, -2703637.340384, -4283251.824600, 3863131.720611
903 , 12 , -10617991.078192 , -17344271.540529 , 16934252.373608 , 20103965.633416, 1.199170, -2703637.340384, -4283251.824600, 3863131.720611
903 , 19 , 17304081.513799 , -16530530.633033 , 11201099.654143 , 24581661.205180, 3.297717, -2703637.340384, -4283251.824600, 3863131.720611
903 , 24 , -21328826.034532 , -15009182.161199 , -6159926.696295 , 23717260.379022, 8.094396, -2703637.340384, -4283251.824600, 3863131.720611
903 , 25 , -14618177.049736 , -6845828.056177 , 20899884.165604 , 20949118.091436, 2.398340, -2703637.340384, -4283251.824600, 3863131.720611
903 , 29 , -22529683.039519 , 1252788.856544 , 13984040.742772 , 22940195.955674, 2.997925, -2703637.340384, -4283251.824600, 3863131.720611
903 , 31 , -7611105.237882 , 13219395.880857 , 21697779.994344 , 25467848.247720, 2.997925, -2703637.340384, -4283251.824600, 3863131.720611
904 , 2 , -3537747.152699 , -17383337.328434 , 20424934.660565 , 21135138.541881, 1.199170, -2703646.237764, -4283231.761285, 3863147.648038
904 , 5 , -1890489.759661 , -26379662.396005 , -590339.910647 , 22557625.813842, 2.698132, -2703646.237764, -4283231.761285, 3863147.648038
